"Text","Image URL","Tags","Posting Time"
"今日もお疲れ様でした。
誰かが見ていなくても、あなたは頑張っています。
自分を褒めてあげて。
おやすみなさい。","","Day26","2025-12-18 23:08"
"明日は今日より少しだけ、心が軽くなりますように。
あなたの存在が、大切にされますように。
プロフの固定投稿もぜひ。
おやすみなさい。","","Day26","2025-12-18 23:08"
"「休みの日くらいスマホより私を見てほしい、って思ったことありませんか？」




せっかくの休日。
リビングで一緒にいるのに、夫はずっとスマホゲームかSNS。
話しかけても生返事で、視線は画面に釘付け。

「ねぇ、聞いてる？」
何度言っても変わらない態度に、自分が蔑ろにされているようで悲しくなる。
スマホの中の世界の方が、私より魅力的なのかな。

私の実体験はプロフの固定投稿へ。
#スマホ依存 #夫婦の会話 #優先順位 #問題","","Day27","2025-12-19 07:01"
"おはようございます。
デジタルデトックス、たまには必要ですね。
今日は食事中だけでも、スマホを置いてみませんか？
今日も無理せずいきましょう。","","Day27","2025-12-19 08:08"
"【質問】
パートナーがスマホを見ている時間、長いと感じますか？

1. 長すぎる
2. 普通
3. 気にならない

正直に教えてください🙋‍♀️","","Day27","2025-12-19 10:04"
"自分の優先順位が低いと感じている。
会話の減少とスキンシップの減少がセットになって不安を増幅させます。

「スマホを見ないで」と怒るより、「あなたと話したい」と伝えること。
物理的にスマホを置く時間を作るルールも効果的です。




「会話が減るカップルの共通点」「スマホより大事な時間を取り戻す3つの工夫」
具体的な方法はNoteで公開中。
#スマホ依存 #夫婦の会話 #解決策","","Day27","2025-12-19 12:12"
"子供が「パパ見て！」と言っても、スマホ片手に「すごいねー」。
子供にもその態度？と呆れてしまう。
これ、あるあるですよね。
共感したら「いいね」お願いします。","","Day27","2025-12-19 15:15"
"夕方のこの時間。
通知音が鳴るたびに、ビクッと反応する夫。
私にはそんな反応してくれないのに。
小さな変化が大事です。","","Day27","2025-12-19 18:05"
"休みの日もスマホばかりで話を聞いてくれない。
その悩みを抱えているあなたへ。

画面の中には情報があるけれど、目の前には温もりがあります。
その価値を、もう一度思い出してもらいましょう。




「会話が減るカップルの共通点」「スマホより大事な時間を取り戻す3つの工夫」
解決のための「3つのステップ」をNoteにまとめました。
▼記事はプロフのリンクから
#夜専用レス手前の会話レシピ","","Day27","2025-12-19 20:01"
"夜のリビング。
青白い光に照らされた横顔。
近くにいるのに、一番遠い存在。
同じ気持ちの人、いますか？","","Day27","2025-12-19 21:05"
"今日もお疲れ様でした。
今夜はスマホを置いて、目を閉じて。
静かな時間を大切に。
おやすみなさい。","","Day27","2025-12-19 22:20"
"明日は今日より少しだけ、心が軽くなりますように。
あなたの声が、真っ直ぐ届きますように。
プロフの固定投稿もぜひ。
おやすみなさい。","","Day27","2025-12-19 23:25"
"「夫婦仲は悪くはない。でも、どこか距離を感じ始めている30〜40代の皆さんへ。」




激しい言い争いがあるわけじゃない。
DVや浮気があるわけでもない。
周りから見れば「普通の夫婦」。

でも、心の中では「このままでいいのかな」という違和感が消えない。
静かに、ゆっくりと、愛が冷めていく感覚。
これが「サイレント・クライシス」だと気づいた時、どうすればいいかわからなくなる。

私の実体験はプロフの固定投稿へ。
#サイレントクライシス #仮面夫婦 #倦怠期 #問題","","Day28","2025-12-20 08:38"
"おはようございます。
「何もない」は平和ですが、時には「何か」を起こすことも必要。
今日は小さな波紋を投げてみませんか？
今日も無理せずいきましょう。","","Day28","2025-12-20 10:13"
"【質問】
今の夫婦関係を一言で表すと？

1. ラブラブ
2. 平穏（無風）
3. 冷戦

正直に教えてください🙋‍♀️","","Day28","2025-12-20 12:07"
"喧嘩しているわけではなく「静かに冷めていく」タイプの危機。
エネルギーが枯れているので、重い改善策には動けません。

「何とかしたい気持ちはあるが、気力がない」。
そんな時は、無理に動かず、まずは現状を認めることから。
小さな「挨拶」や「感謝」から、リハビリを始めましょう。




「サイレント・クライシスとは何か？プチレス予備軍の夫婦に起きていること」
具体的な方法はNoteで公開中。
#サイレントクライシス #仮面夫婦 #解決策","","Day28","2025-12-20 14:18"
"「離婚するほどじゃないけど、幸せでもない」。
この中途半端な状態が、一番生殺しで辛い。
これ、あるあるですよね。
共感したら「いいね」お願いします。","","Day28","2025-12-20 16:23"
"夕方のこの時間。
平穏な日常に感謝しつつ、どこか物足りなさを感じる。
刺激が欲しいわけじゃない、温もりが欲しいだけ。
小さな変化が大事です。","","Day28","2025-12-20 19:12"
"サイレント・クライシス下のプチレス予備軍。
その悩みを抱えているあなたへ。

大きなアクションは必要ありません。
日々の小さな積み重ねが、氷を溶かしていきます。
焦らず、ゆっくりと。




「サイレント・クライシスとは何か？プチレス予備軍の夫婦に起きていること」
解決のための「3つのステップ」をNoteにまとめました。
▼記事はプロフのリンクから
#夜専用レス手前の会話レシピ","","Day28","2025-12-20 20:29"
"夜のリビング。
波風立たない湖面のような空気。
石を投げ込む勇気が欲しい。
同じ気持ちの人、いますか？","","Day28","2025-12-20 21:37"
"今日もお疲れ様でした。
平穏無事な一日に感謝。
でも明日は、少しだけ風を感じたい。
おやすみなさい。","","Day28","2025-12-20 22:48"
"明日は今日より少しだけ、心が軽くなりますように。
静かな夜に、愛が芽生えますように。
プロフの固定投稿もぜひ。
おやすみなさい。","","Day28","2025-12-20 23:33"
